date,fire_frp_sum,fire_frp_sum_tomorrow,wind_speed,wind_dir,pm25,latitude,longitude
2025-04-27,683.2,631.5,13.513193,251.50856,3.8818181818181823,34.10745563692021,-118.24403181818182
2025-04-28,631.5,5063.7,12.791403,203.8126,6.723076923076923,34.10704246207673,-118.25273923076922
2025-04-29,5063.7,4020.1,13.33094,232.7155,9.254545454545456,34.10745563692021,-118.24403181818182
2025-04-30,4020.1,3115.4,12.819235,181.95247,11.24,34.13223500052489,-118.2483643
2025-05-01,3115.4,5940.9,13.004922,228.18872,9.083333333333334,34.08431305613876,-118.23691494444444
2025-05-02,5940.9,2016.6,10.819482,223.58368,9.118181818181817,34.10745563692021,-118.24403181818182
2025-05-03,2016.6,1100.3,13.633737,179.12132,7.945454545454546,34.10745563692021,-118.24403181818182
2025-05-04,1100.3,2479.3,11.13384,185.16763,8.085714285714285,34.10886800049982,-118.24377214285714
2025-05-05,2479.3,1587.6,11.923557,174.90695,8.327272727272726,34.10745563692021,-118.24403181818182
2025-05-06,1587.6,3727.2,9.9408245,173.88065,8.39090909090909,34.10745563692021,-118.24403181818182
2025-05-07,3727.2,4531.5,11.435313,247.59691,8.872222222222222,34.08431305613876,-118.23691494444444
2025-05-08,4531.5,7241.2,11.304229,211.60744,11.540000000000001,34.11154220052464,-118.24574700000001
2025-05-09,7241.2,3491.3,12.976239,220.60121,10.909090909090908,34.10745563692021,-118.24403181818182
2025-05-10,3491.3,3091.5,14.133152,197.11034,10.5,34.11212015431705,-118.24507153846153
2025-05-11,3091.5,3744.9,12.931218,203.52408,12.5,34.11154220052464,-118.24574700000001
2025-05-12,3744.9,4389.1,13.681184,171.64093,9.590909090909092,34.10745563692021,-118.24403181818182
2025-05-13,4389.1,7837.7,12.475961,203.30388,5.805555555555555,34.08431305613876,-118.23691494444444
2025-05-14,7837.7,2396.7,14.76439,207.3558,8.211111111111112,34.130888889472104,-118.29258699999998
2025-05-15,2396.7,10042.5,12.688404,198.97362,11.620000000000001,34.10376620061223,-118.283399
2025-05-16,10042.5,2613.3,12.932471,196.39868,12.623076923076923,34.10324423124002,-118.234598
2025-05-17,2613.3,7524.4,11.712454,170.31535,8.47,34.100003500524494,-118.2321314
2025-05-18,7524.4,3845.4,18.244045,190.77625,7.17,34.100003500524494,-118.2321314
2025-05-19,3845.4,3177.7,11.91812,214.26567,10.813333333333333,34.08511640058313,-118.21119773333334
2025-05-20,3177.7,5119.4,11.975074,186.01561,12.466666666666667,34.12670811159685,-118.235623
2025-05-21,5119.4,6448.7,14.766584,211.15576,12.372727272727273,34.10745563692021,-118.24403181818182
2025-05-22,6448.7,5775.6,12.283599,198.23166,13.653846153846153,34.101915538999805,-118.2215423076923
2025-05-23,5775.6,12037.8,11.7662735,190.0435,14.672727272727274,34.10745563692021,-118.24403181818182
